_id,branches_count,company_name,company_status,content,country,deadline,description,display_name,employees_count,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue,revenue_range,source,technologies_used,views,year_founded,country_type,company_size,last_seen_day,last_seen_month,last_seen_year
64565e5a7adef2f79c969e96,0.0,samyang.com,active,"2 terabytes of multimillionaire company's private information. 삼양홀딩스. 삼양홀딩스-에이조스바이오, 핵산전달체용 양이온성 지질 개발 위해 연구 협력. 2022.09.19. 삼양사. 삼양사 큐원 상쾌환, '2022 대한민국브랜드대상' 전사 부문 대상 수상. 2022.09.19. 삼양그룹. 삼양그룹, 첫 지속가능경영보고서 발간…ESG 경영 박차 ...",China,"06 Oct, 2022 02:05:56 UTC","생활을 풍요롭고 편리하게 하는 기업, 삼양그룹 공식 홈페이지입니다.","Samyang Genex Food (Qinhuangdao) Co., Ltd.",,,Food Production,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/7Z4y8tajNIpqfmkA63354ecb326c3,,,,lockbit,"[""Google Tag Manager""]",21905.0,2005.00s,other,big,14,5,2023
64565e727adef2f79c969e97,0.0,vitalityhp.net,active,"1 part data.
Headquartered in Boston, Commonwealth Care Alliance® (CCA) is a not-for-profit integrated care system influencing innovative models of complex care across the country. Mission-driven and person-centered, CCA singularly focuses on sustainable, evidence-based healthcare advances that fill important gaps in care and improve the health and well-being of people with significant needs. This includes advocating for affordable, high-quality, cost-effective health care policies that lead to equity in health care for those who need it most.

CCA's unique uncommon care® model has achieved an unprecedented track record of better quality health outcomes and lower costs of care. In 2021, CCA began a geographic diversification growth strategy aligned with a multi-year mission to extend its proven model of care across the United States. With its recently launched health plans in Massachusetts and Rhode Island and recent acquisitions in California and Michigan, CCA serves more than 100,000 people in four states.",United States,"05 Oct, 2022 17:57:33 UTC",Vitality Health Plan of California is owned and operated by people who are passionate about taking care of Medicare beneficiaries. They are here to help you make the most of your health insurance and connect you with the services you need.,"VITALITY HEALTH PLAN OF CALIFORNIA, INC.",,10 - 50,Hospital & Health Care,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/XXdLthUJfggqCJaN6332c90dca6e2,,,1M - 10M,lockbit,"[""CloudFlare"",""Google Analytics""]",26209.0,,usa,small,14,5,2023
64565e787adef2f79c969e98,0.0,yehu.org,active,"Yehu originally began in 1998 as a project of Choice Humanitarian-Kenya, a non-governmental organization based in Utah, USA. It was initially known as Yehu Enterprises Support Services (YESS).
Yehu in the Miji Kenda dialect means ours, a true conviction of the founder, Dr Rita Lugogo, that Yehu should be owned by the common people. Such ownership is testimony that sustainable socio-economic transformation is real to the marginalized rural poor if given suitable opportunities to access financial services tailored to their needs.
Main their goal to make poor man poorer",Kenya,"13 Oct, 2022 10:53:10 UTC","YMSL is a financial services organization that models itself after the Grameen Bank in Bangladesh. We use a group-based lending methodology and work exclusively in rural and peri-urban Coastal Kenya. Yehu offers savings and a variety of loan products to its clients. Credit officers travel by foot, or on motorbike to meet weekly or bi-weekly with clients, 80% of whom are in the remote Coastal villages in Kenya.",YEHU MICROFINANCE SERVICES LIMITED,,200 - 500,Banking,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/Nk5zjy9KnCjEUjIT6331f5161d300,,,10M - 50M,lockbit,"[""WordPress""]",20233.0,1954.00s,other,big,14,5,2023
64565e7c7adef2f79c969e99,0.0,hspatent.com,active,"At Harrington & Smith, Attorneys At Law, LLC, we specialize in Intellectual Property Law. Our practice covers most aspects of intellectual property law, including patent, trademark, copyright, unfair competition, computer, trade secret, and related licensing. We represent many Fortune 500 Companies from the United States and a number of foreign countries. We provide the skills and experience needed to help companies succeed in this business essential area of the law.",United States,"09 Oct, 2022 22:00:32 UTC","Intellectual Property law firm.  We specialize primarily in patent law, including writing patent applications and prosecuting patent applications with the U.S. Patent and Trademark Office, and dealing with foreign patent law firms. Our practice covers most aspects of intellectual property law, including patent, trademark, copyright, unfair competition, computer, trade secret, and related licensing.  We represent many Fortune 500 Companies from the United States and a number of foreign countries.  We provide the skills and experience needed to help companies succeed in this business essential area of the law.  Our objectives are to be responsive to our clients, work efficiently and provide a superior work product. We offer comprehensive and in-depth patent services in many technologies.","HARRINGTON & SMITH, LLP",,10 - 50,Law Practice,True,2023-05-14 06:40:49.480000+00:00,41.277854999999995,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/lPgUYIzrdFWS8XJ86331bd6f9428a,-73.13625,,1M - 10M,lockbit,[],19031.0,2001.00s,usa,small,14,5,2023
64565e857adef2f79c969e9a,0.0,hdhopwood.com,active,"H D Hopwood and Co
www.hdhopwood.com

3 Carifta Ave
Box 165
Kingston
Kingston 11
Jamaica

+876 923 8481

H.D. Hopwood & Company Limited is a leading distribution company in Jamaica, having been in existence for over 80 years representing popular international brands of pharmaceutical and fast moving consumer goods (FMCG). The company is also a member of the Caribbean conglomerate, Neal & Massy Holding, with businesses in retailing and distribution, energy, manufacturing, finance, automotive and automotive and industrial equipment.",Jamaica,"09 Oct, 2022 08:39:55 UTC","J9九游会首页登录【www.j1669.com】,大客户专享通道,首创对大客户存款提供对保承诺,全方位保障,尊贵体验,业界领先,公开财富最多,选择J9九游会首页登录、J9九游会官网、J9九游会网站放心畅玩!",H. D. Hopwood and Company Ltd.,,,,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/b3dK3xkQwndbiFf86330845b5064d,,,,lockbit,[],30164.0,,other,big,14,5,2023
64565e887adef2f79c969e9b,0.0,melorita.com,active,Melorita Healthcare is a leading healthcare recruitment agency in Malaysia with over 40 years' experience in providing healthcare professionals,Malaysia,"03 Oct, 2022 22:08:34 UTC","Melorita Healthcare is a leading healthcare recruitment agency in Malaysia with over 40 years’ experience in providing healthcare professionals with the best jobs around the world. Our strength lies in our ability to source and supply the best healthcare talent from Malaysia to healthcare institutions around the world.

Melorita is a recruitment consultancy for the healthcare industry. Since its inception over 30 years ago Melorita has grown from strength to strength and now represents over 40 clients all over the Middle East, Singapore, Brunei and also Malaysia. Melorita is currently recognized as the leading healthcare recruitment company in the region.

Melorita's mission is ""Making dreams come true"" for all candidates seeking a better standard of living for themselves and their families by providing them the best job opportunities that best meet their needs in locations all around the world.

Melorita Healthcare has been a key partner to the healthcare industry for over 35 years. Since its incorporation in 1977, Melorita Healthcare has grown from strength to strength leveraging on its strong collaboration with the healthcare industry. Today, Melorita Healthcare is firmly entrenched as a service provider that supports healthcare professionals and health care facilities both in Malaysia and internationally. Melorita Healthcare's expertise lies in three core activities of human capital, healthcare services and healthcare training. The ability to integrate its services and provide quality talent gives Melorita Healthcare an edge to fulfill your needs.",Melorita Healthcare,,10 - 50,Staffing and Recruiting,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/Ib2edOHFAjGtEfVz633060e2d052d,,,1M - 10M,lockbit,"[""Google Tag Manager""]",25630.0,1977.00s,other,small,14,5,2023
64565e8c7adef2f79c969e9c,1.0,multicareinc.com,active,"MultiCare
Hospitals & Physicians Clinics · Idaho, United States · 322 Employees
MultiCare is a local business, operated by a local family, caring for the people of this local community.",United States,"07 Oct, 2022 05:49:53 UTC","With Multicare, our in-home health & personal care allows you to receive professional care in the privacy and comfort of your home.",MultiCare Home Health,,10 - 50,Hospital & Health Care,True,2023-05-14 06:40:49.480000+00:00,43.601766999999995,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/pYPvyh3vZRVSdD1a63305c81eff2c,-116.392954,,1M - 10M,lockbit,"[""Google Tag Manager"",""WordPress""]",30983.0,,usa,small,14,5,2023
64565ea67adef2f79c969e9d,3.0,rbroof.com,active,"UPDATED!!!

Phone Number:
(888) 260-3947

Owners phone numbers:

Doug Reader
(214) 221-5000 ext 221

Kevin Ballard
(214) 221-5000 ext 222

But external not working...

CEOs completely ignored our calls and said they didn't care about anything.

Founded in 1992 R&B Roofing is owned and operated by Doug Reader and Kevin Ballard who have worked together in the commercial roofing, sheet metal and siding business since 1981.

We have downloaded most important information with a total size over 250 GB.

Few details about information that we have downloaded: whole current finance internal data, confidential agreements, driver IDs, BlueCross IDs, face employees reports, whole payroll current data, more than 10Gb email conversations, active and archive Qucikbook files - all newest, a ton files with your current and oldest projects, budgets, plans, employees emails, phone numbers, CEO and employees salary, all user files, that store on company server.",United States,"27 Sep, 2022 15:21:18 UTC","Founded in 1992 R&B Roofing is owned and operated by Doug Reader Jonathan Reader and Kevin Ballard who have worked together in the commercial roofing, sheet metal and siding business since 1981.

We have more than 300 million square feet of experience.

Our team brings more than 200 years combined experience to your project.

We have worked with top contractors, owners and managers on some of their most demanding projects.

We take customer satisfaction very seriously, and it shows. Most of our business comes from happy repeat customers.","R&B ROOFING, LLC",124.0,50 - 200,Construction,True,2023-05-14 06:40:49.480000+00:00,32.88677,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/2XA2PiSN578lxPr0632dcad47cbfe,-96.66762,,10M - 50M,lockbit,"[""CloudFlare"",""Google Analytics"",""MaxCDN""]",24600.0,1992.00s,usa,small,14,5,2023
64565ea87adef2f79c969e9e,2.0,idtech.com.tw,active,Interactive Digital Technologies Inc (IDT) was established in 2003 with an initial focus on the Media industry.,Taiwan,"01 Oct, 2022 02:07:45 UTC","Interactive Digital Technologies Inc (IDT), which was established in 2003, initially focused on Media business. In 2012, Hitron Technologies Inc. spin-off its system integration (SI) business unit to IDT. It currently has more than 350 employees and focuses on the core business of Telecom, IT & Cloud, Media, and geographical information system (GIS) related professional consulting and implementation end-to-end services. IDT has successfully represented domestic and foreign leading brands in distributing the latest professional techniques for software and hardware. IDT has integrated application platforms to provide a comprehensive solution program, SI planning, consultation, and customer after-sales end-to-end service.",Interactive Digital Technologies Inc.,,200 - 500,Information Technology and Services,True,2023-05-14 06:40:49.480000+00:00,25.0848317,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/UrnfNJbxGLTY8Yno632ca471aab2f,121.43865859999998,,10M - 50M,lockbit,[],20351.0,,other,big,14,5,2023
64565eaa7adef2f79c969e9f,0.0,congerbuilt.com,active,"When Larry Conger founded Conger Construction Group in 1992, he had a vision of building a company that would act with integrity in every project, no matter what the challenge. Since then, we’ve established ourselves as one of the most respected construction companies in Southwest Ohio, living up to our hallmark of “Building with Integrity” and fostering collaborative relationships with the subcontractors, owners and architects with whom we work.

As a construction company, we believe it’s our responsibility to work with determination and vision, delivering craftsmanship that will stand the test of time. That’s because the structures we build give shape to the future of our communities. They are the spaces where people will spend some of the most important moments of their lives; facilities that help governments serve their communities, and buildings that ready businesses for their next phases of growth.

Over 25 years since our founding, those central principles guide all that we do. Every one of us at Conger—from owner to apprentice—is dedicated to building smarter, stronger, and safer, building facilities where our partners, our clients, and our communities will work, play and live.


CONTACT INFO
513-932-1206
info@congerbuilt.com
Lebanon, Ohio 45036
PO Box 1069",United States,"26 Sep, 2022 18:01:59 UTC","Conger Construction Group brings to every project an approach that balances innovative vision with the enduring structures that result. We provide services including General Contracting, Construction Management, Design-Build, Pre-construction, and Construction phase services, Pre-Engineered Metal Buildings, and Self-Performance. We have worked with a wide spectrum of clients: institutional, educational, manufacturing, industrial, medical, assisted living, religious, and professional office buildings. Like the family that established Conger, every team member knows the business and plays an equal part in our clients' success. We work together to establish excellent working relationships with top-level subcontractors, owners and architects, and this has helped us earn an unsurpassed reputation for solid commitment, communication, and performance. No matter the client or contract, everything Conger builds is built to endure.","CONGER CONSTRUCTION GROUP, INC",64.0,50 - 200,Construction,True,2023-05-14 06:40:49.480000+00:00,39.381325,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/hs7OgMaa0hy6HAKf632c6ad721450,-84.25091,,10M - 50M,lockbit,"[""Google Analytics"",""Google Tag Manager"",""WordPress""]",30270.0,1992.00s,usa,small,14,5,2023
