_id,branches_count,company_name,content,country,deadline,description,display_name,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue_range,source,year_founded
645659747adef2f79c969d99,1,bakermech.com,"Baker Mechanical Inc. is a family-oriented company that prides itself on ensuring unsurpassed customer satisfaction.Centrally located in eastern North Carolina, BMI can handle any size mechanical project in the region. BMI is dedicated to preserving a foundation for success as well as embracing opportunities for the future. An evolving service offering, along with a determination to embrace and drive innovative industry technology, will allow us to continue building on our reputation as an industry leader.",United States,"11 Apr, 2023 06:45:34 UTC","Baker Mechanical, Inc. (Martin Investments, LLC) is a contractor of large commercial HVAC and Plumbing projects.  Baker Mechanical specializes in Schools",Baker Mechanical,10 - 50,Construction,false,2023-05-06T17:23:24.648Z,35.6985671,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/T8qMtQ1XGr8P47AS64198aced6881,-77.89198979999999,1M - 10M,lockbit,null
6456597e7adef2f79c969d9a,0,stavinvest.cz,"We are a building supply store that specializes in roofing materials and services.

Our products include roofing, insulation, gutters, and battens. Therefore, pretty much anything roof-related.

STAV-INVEST was founded in 1992. We have come a long way since then. Dare to say, we know almost everything regarding roofs. We will help you decide, which material is perfect for your roof. We will create a budget for you. We will transport the material to the construction site. To sum up, we will help you with everything you might need during the process of getting a new roof.",Czech Republic,"11 Apr, 2023 17:44:18 UTC","Prodáváme střešní krytiny (betonové, asfaltové, pálené i další), izolace, okapy, latě, střešní okna. 4 velké prodejny stavebnin Praha a Kladno, 25 let zkušeností, své práci dobře rozumíme!",Stav-Invest střešní systémy,null,Retail,false,2023-05-06T17:23:24.648Z,50.1316445,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/eZcEa4aytlUogAp064171fc21a631,14.5369753,null,lockbit,null
645659837adef2f79c969d9b,0,id-logistics.com,"After the launch in France of logistics services for mass distribution, our Group begins its international deployment with a first subsidiary in Taiwan in early 2002. This would be followed by the opening of a new country every year…",France,"11 Apr, 2023 17:37:28 UTC","ID Logistics SAS is a France-based company engaged in the logistics industry. It specializes in the supply of logistics and transportation services. The Company performs the logistics and supply chain optimization services for European manufacturers and French retailers. Another business segments using its services belong to the Cosmetics and E-business, as well as Food and Beverage industry. The Company offers its customers a range of services for their supply chain, such as warehousing, temperature controlled logistics and e-business. It offers value added services including Stock Management, Packaging, Order fulfillment, Quality control, Co-packing, Pooling and Suppliers consolidation center. The Company's business unit La Fileche Cavaillonnaise owns its fleet of truck, and offers transportation, organization and optimization services. It has a presence in France and abroad, such as Brazil, China and Russia, among others. In July 2013, it finalized acquiring CEPL.",ID Logistics SAS,"> 10,000",Transportation/Trucking/Railroad,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/8n7guEFZLbHgx86w64171e28f3839,null,> 1B,lockbit,2001
645659877adef2f79c969d9c,0,hitzler-ingenieure.de,"The world is changing - and we with it.
The German construction industry is facing the greatest upheaval in its history. The megatrends of digitization and sustainability will fundamentally change the industry. And require continuously growing know-how. More than ever, flexibility and speed are in demand today, nobody can afford inefficiency anymore. Coping with all these requirements is not easy. But that's why you have us.",Germany,"11 Apr, 2023 17:27:24 UTC","Hitzler Ingenieure | 209 followers on LinkedIn | Professionelles Projektmanagement im Bauwesen
Als mittelständisches Ingenieurbüro stehen wir für professionelles Projektmanagement im Bauwesen mit interessanten Aufträgen in ganz Deutschland und den angrenzenden Ländern.

HITZLER INGENIEURE mit den Standorten Frankfurt, München, Berlin, Bremen, Graz, Homburg, Ingolstadt, Stuttgart und Ulm berät und betreut Bauherren bei der Abwicklung komplexer Baumaßnahmen und übernimmt sämtliche delegierbaren Bauherrenaufgaben bei der Organisation, Kosten-, Termin- und Qualitätskontrolle sowie bei allen Vertragsfragen.

HITZLER INGENIEURE wurde 1996 von Christoph Hitzler in München gegründet und bearbeitet seither sehr erfolgreich nationale und internationale Projekte im Hoch- und Tiefbau an verschiedenen Standorten im In- und Ausland.",Hitzler Ingenieure,50 - 200,Construction,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/KNd9zXxSCNxM4efn64171bcc83549,null,10M - 50M,lockbit,1997
6456598f7adef2f79c969d9d,0,bbsautomation.com,"BBS Provides Innovative
Advanced Engineering Worldwide
BBS is committed to providing engineering solutions which are not only financially feasible and structurally sound, but help improve safety, reliability and profitability. At BBS, assembly automation is constantly being redefined and researched to provide the best solutions for your specific manufacturing needs.

With a particular focus on quality assurance and continuous monitoring of the development process, we design innovative and lasting solutions for the automation market. At BBS, continuous development and progressive thinking, as well as flexible and lean structures, are the stepping stones to a new industrial (r)evolution.",Germany,"11 Apr, 2023 17:07:04 UTC","What began in 1891 as an iron foundry in Nuremberg, is now a global high-performance company. The merger of Behr Systems GmbH, BBS Automation, and the ixmation Group formed a one-of-its-kind international company, headquartered in Munich: BBS Group. With 600 employees in six locations, BBS Automation Group develops and manufactures innovative and flexible automation technology. We enable our customers to significantly increase their efficiency and thus their competitiveness. Completely new prospects are opened up for customers when they work with the producer of complex manufacturing systems. The different locations are tightly networked, therefore typical problems such as language barriers, time zones, and cultural differences are made negligible/insignificant. We at BBS take pride in being able to make inclusive, comprehensive proposals - from conception, planning, construction, building (if necessary, at several locations), to commissioning and perfectly synchronized delivery to the customer site. Engineers and installation experts from BBS are well-established teams with a considerable amount of experience in the implementation of complex projects. The BBS Automation Group today consists of: - BBS Management GmbH (Germany) - Behr Systems GmbH (Germany) - Behr Controls GmbH (Germany) - ixmation Inc. (USA) - ixmation (Asia) Sdn. Bhd. (Malaysia) - ixmation (Suzhou) Co., Ltd. (China) - ixmation (Tianjin) Co., Ltd. (China) Further offices are located in: - Kitchener, Ontario (Canada) - Sao Paolo (Brazil) - Bangkok (Thailand)",BBS Automation GmbH,"500 - 1,000",Construction,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/IRZ2rPfg4FQQxKs66417170823b92,null,100M - 200M,lockbit,1891
645659917adef2f79c969d9e,0,spoormaker.co.za,"SPOORMAKER AND PARTNERS INC | REGISTRATION (CIPC NO): 1981/008290/21. Consultations on mechanics, electrics, fire fighting and sanitation. Designing. There are more than 350Gb of confidential data",South Africa,"29 Mar, 2023 06:27:18 UTC","Spoormaker & Partners Inc. wants to be recognised as the preferred consulting practice by clients to provide innovative (HVAC / Electrical / Fire / Wet / Energy Efficiency / Water Efficiency) designs and sustainable solutions that meets or exceeds the expectations of our clients at the lowest life cycle cost within the agreed time, quality and budget constraints.",Spoormaker & Partners,null,Machinery,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/q0BiHOfVcf9ywoLI6416976059363,null,null,lockbit,1964
645659927adef2f79c969d9f,0,r-pac.com,korea,United States,"20 Mar, 2023 12:15:26 UTC","RPG is a leader in the design & manufacture of competitively priced retail displays, store fixtures, point of purchase displays & retail environments.",r-pac International Corp.,"500 - 1,000",Apparel & Fashion,false,2023-05-06T17:23:24.648Z,40.751724,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/4JhQxjkhoWILpdt5641459de08594,-73.98839,100M - 200M,lockbit,1987
645659997adef2f79c969da0,0,gruppobeltrame.com,"Active in the iron and steel sector since 1896, AFV Gruppo Beltrame is synonymous with excellence and innovation in the production of merchant bars and special profiles for multiple applications: construction, shipyards and excavators.
We have a lot of sensitive information from this company and ready to attach data in few days.",Italy,"21 Feb, 2023 23:04:47 UTC","Chalibria is AFV Beltrame Group’s new carbon-neutral steel, designed to speed up the transition to climate neutrality. Chalibria is about going back to the basics while looking at the future.",AFV Acciaierie Beltrame S.p.A.,"500 - 1,000",Mining & Metals,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/4m0XKG8GbVY6Saj163ec138f01d34,null,100M - 200M,lockbit,1896
645659a67adef2f79c969da1,0,sabena-engineering.com,"Sabena Engineering is your reference for Maintenance, Repair, Overhaul & Upgrades. We support airlines and air forces around the globe. With our experienced engineers, technicians and mechanics, your fleet is in safe hands.
We will attach proofs of leak in few days.",Belgium,"17 Mar, 2023 21:55:52 UTC","Sabena Engineering is your reference for Maintenance, Repair, Overhaul & Upgrades. We support airlines and air forces around the globe.","Goris, Ilse",null,Real Estate,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/KOyHrDxFIwMzTdib640f9be8b7ae3,null,null,lockbit,2016
645659ac7adef2f79c969da2,6,essendant.com,"Essendant, formerly known as United Stationers, is a national wholesale distributor of office supplies, with consolidated net sales of $5.3 billion. Essendant stocks over 160,000 items including traditional office products, office furniture, janitorial and break room supplies, and technology products. Essendant is headquartered in Deerfield, Illinois and also has operations in Dubai, United Arab Emirates
Change a recovery company and try again",United States,"18 Mar, 2023 21:57:13 UTC","Essendant Inc. (Essendant) is a wholesale distributor of workplace items. The Company's product portfolio includes Janitorial, Foodservice and Breakroom Supplies (JanSan), Technology Products, Traditional Office Products, Industrial Supplies, Cut Sheet Paper Products, Automotive Products and Office Furniture. It operates principally within the United States, with additional operations in Canada and Dubai, the United Arab Emirates (UAE). As of December 31, 2016, the Company provided access to over 22, 000 items in these lines: janitorial supplies (cleaners and cleaning accessories), breakroom items (food and beverage products), foodservice consumables (such as disposable cups, plates and utensils), safety and security items, and paper and packaging supplies. As of December 31, 2016, the Company provided access to approximately 11, 000 items, including imaging supplies, data storage, digital cameras, computer accessories and computer hardware items, such as printers and other peripherals.",Essendant Inc,"5,000 - 10,000",Wholesale,false,2023-05-06T17:23:24.648Z,42.16604,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/SWbgobA8OMFDDz4B6410edb943796,-87.8794,> 1B,lockbit,1981
