_id,branches_count,company_name,company_status,content,country,date_added,deadline,description,display_name,employees_count,employees_range,industry,ispublished,last_seen,latitude,link,longitude,progress,revenue,revenue_range,source,technologies_used,views,year_founded
64601d158e116d3d1d0c1728,0,Materialogic,active,"Materialogic | 764 followers on LinkedIn. We'll Take It From Here.  | Materialogic is so much more than simple third-party logistics. We specialize in ecommerce order fulfillment, retail EDI, and literature collateral distribution for B2B and B2C outsourcing. Because we have multiple facilities, Materialogic is able to reach 100% of US population in 3 days.",United States,2023-03-10,null,"Materialogic | 764 followers on LinkedIn. We'll Take It From Here.  | Materialogic is so much more than simple third-party logistics. We specialize in ecommerce order fulfillment, retail EDI, and literature collateral distribution for B2B and B2C outsourcing. Because we have multiple facilities, Materialogic is able to reach 100% of US population in 3 days.",MATERIALOGIC,85,50 - 200,Management Consulting,true,2023-05-14T09:38:53.677Z,38.682873,https://www.materialogic.com/,-90.39068,100%,$23.3M,10M - 50M,Royal,"[""Google Tag Manager"",""HubSpot"",""MaxCDN""]",null,2001
64601d178e116d3d1d0c1729,0,Hard Manufacturing,active,"Leading manufacturer of hospital cribs, youth beds, icu cribs, pediatric cribs, pediatric beds.",United States,2023-03-10,null,"Leading manufacturer of hospital cribs, youth beds, icu cribs, pediatric cribs, pediatric beds.","HARD MANUFACTURING CO., INC",75,50 - 200,Manufacturing,true,2023-05-14T09:38:58.522Z,42.92056,https://www.hardmfg.com/,-78.82913,100%,$8.2M,10M - 50M,Royal,"[""Google Analytics"",""WooCommerce"",""WordPress""]",null,1876
64601d198e116d3d1d0c172a,3,Jackson Dean Construction,active,null,United States,2023-03-10,null,null,"Jackson Dean Construction, Inc.",53,50 - 200,Construction,true,2023-05-14T09:39:03.302Z,47.49922,https://www.jacksondean.com/,-122.28907,0%,$21M,1M - 10M,Royal,[],null,1949
64601d1b8e116d3d1d0c172b,0,Gottschol Alcuilux,active,"Gottschol Alcuilux mit den Unternehmensbereichen Desox-Aluminium, Feinblechbearbeitung und Zerspanungstechnik ist ihr Partner fÃ¼r Aluminium zur Stahldesoxidation, Lamellen fÃ¼r die Reifenindustrie und andere Feinblechprodukte sowie alle Arten spanender Metallbearbeitungstechniken.",Luxembourg,2023-03-10,null,"Gottschol Alcuilux mit den Unternehmensbereichen Desox-Aluminium, Feinblechbearbeitung und Zerspanungstechnik ist ihr Partner fÃ¼r Aluminium zur Stahldesoxidation, Lamellen fÃ¼r die Reifenindustrie und andere Feinblechprodukte sowie alle Arten spanender Metallbearbeitungstechniken.",Gottschol Alcuilux S.A.,45,45,Chemicals,true,2023-05-14T09:39:08.104Z,null,https://www.alcuilux.lu/,null,100%,$5M,$5M,Royal,[],null,null
64601d1d8e116d3d1d0c172c,2,Wellington Power Corporation,active,"Wellington Energy, Inc. | 114 followers on LinkedIn. Electric Meter, Gas, Water Endpoint Installation and repair in the US. WBE business with national IBEW affiliation. | Wellington Energy Inc., a subsidiary of Wellington Power Corporation, has been a participant in the AMR/Smart Meter market since 1996. In 2009 Wellington transitioned to a Women’s Business Enterprise (WBE) certified by the State of California. Located in Warrendale, PA, Wellington Energy has performed and completed over 18 million utility services as well as completing over 100,200 maintenance/repair functions.",United States,2023-03-09,null,"Wellington Energy, Inc. | 114 followers on LinkedIn. Electric Meter, Gas, Water Endpoint Installation and repair in the US. WBE business with national IBEW affiliation. | Wellington Energy Inc., a subsidiary of Wellington Power Corporation, has been a participant in the AMR/Smart Meter market since 1996. In 2009 Wellington transitioned to a Women’s Business Enterprise (WBE) certified by the State of California. Located in Warrendale, PA, Wellington Energy has performed and completed over 18 million utility services as well as completing over 100,200 maintenance/repair functions.","Wellington Energy, Inc.",35,50 - 200,Construction,true,2023-05-14T09:39:12.878Z,40.68241,https://www.wellingtonpower.com/,-80.11047,100%,$14M,10M - 50M,Royal,[],null,2004
64601d1e8e116d3d1d0c172d,0,Thomaston Mills,active,"At Thomaston Mills, we have more than a century of experience in textile manufacturing which gives us a focus on long term value and makes us unique in the hospitality and healthcare linen markets. We make goods which save our customers money by staying comfortable and attractive longer. We care about our customers and the end user’s experience. That is what has kept us in business for over 115 years. Invest in long-term value - Thomaston Mills.
You can be proud of products from Thomaston Mills. Our products are finished with high environmental standards and made by the most experienced team.
 Products:
Island Stripe Pool Towel, Thomaston Cam Towel, Royal Suite Dobby, TM Plush by Thomaston Mills, New Era 180, Thomason T-200, Thomaston T-180, Royal Suite T-250, T-250 Satin Stripe, Royal Suite T-300, T-310 Satin Stripe, American Boutique by Thomason Mills.",United States,2023-03-09,null,"At Thomaston Mills, we have more than a century of experience in textile manufacturing which gives us a focus on long term value and makes us unique in the hospitality and healthcare linen markets. We make goods which save our customers money by staying comfortable and attractive longer. We care about our customers and the end user’s experience. That is what has kept us in business for over 115 years. Invest in long-term value - Thomaston Mills.
You can be proud of products from Thomaston Mills. Our products are finished with high environmental standards and made by the most experienced team.
 Products:
Island Stripe Pool Towel, Thomaston Cam Towel, Royal Suite Dobby, TM Plush by Thomaston Mills, New Era 180, Thomason T-200, Thomaston T-180, Royal Suite T-250, T-250 Satin Stripe, Royal Suite T-300, T-310 Satin Stripe, American Boutique by Thomason Mills.","THOMASTON MILLS, INC.",68,1 - 10,Textiles,true,2023-05-14T09:39:17.700Z,32.88801,https://thomastonmills.com/,-84.326,100%,$13.5,0 - 1M,Royal,"[""Amazon Cloudfront"",""Google Analytics"",""Shopify""]",null,1899
64601d208e116d3d1d0c172e,0,Richard Sanders,active,"Richard Sanders is a family-run Nissan, Dacia, Peugeot & Renault dealer for both new & used vehicles and servicing at locations across Northampton & Kettering.",United Kingdom,2023-03-06,null,"Richard Sanders is a family-run Nissan, Dacia, Peugeot & Renault dealer for both new & used vehicles and servicing at locations across Northampton & Kettering.",RICHARD SANDERS LIMITED,101,50 - 200,Automotive,true,2023-05-14T09:39:22.505Z,null,https://www.richardsanders.co.uk/,null,100%,$22M,10M - 50M,Royal,"[""CloudFlare"",""Google Tag Manager"",""Incapsula"",""MaxCDN""]",null,2002
64601d228e116d3d1d0c172f,1,UNIS,active,"At UNIS, our team of supply chain and logistics experts understand that rapidly changing consumer demands require intelligent resource planning that only logistics providers powered by technology and combined with physical assets can deliver. It’s on this very concept that we’ve developed the UNIS Ecosystem™ to serve our clients’ end-to-end supply chain technology and operational needs.",United States,2023-02-20,null,"At UNIS, our team of supply chain and logistics experts understand that rapidly changing consumer demands require intelligent resource planning that only logistics providers powered by technology and combined with physical assets can deliver. It’s on this very concept that we’ve developed the UNIS Ecosystem™ to serve our clients’ end-to-end supply chain technology and operational needs.","UNIS COMPANY, INC",377,"1,000 - 5,000",Warehousing,true,2023-05-14T09:33:19.784Z,34.02924,https://www.unisco.com/,-117.82359,100%,$95.2M,200M - 1B,Royal,"[""MaxCDN"",""WooCommerce"",""Zendesk""]",null,2009
64601d248e116d3d1d0c1730,2,Evans Consoles,active,"Evans Consoles is the leading international designer and manufacturer of award-winning global solutions for technology centers and related products.
Evans Consoles possesses over twenty years experience in control center environments and provides specialized design-build services and guidance to clients and architects involved in planning and building control and command centers, trading floors and other advanced technology and 24/7 facilities.
Evans Consoles is renowned for its ability to approach any project and provide a solution that is unique and customized to your facility.  We specialize in mission critical environments and understand the technical and ergonomic issues faced by these kinds of facilities.",Canada,2023-02-16,null,"Evans Consoles is the leading international designer and manufacturer of award-winning global solutions for technology centers and related products.
Evans Consoles possesses over twenty years experience in control center environments and provides specialized design-build services and guidance to clients and architects involved in planning and building control and command centers, trading floors and other advanced technology and 24/7 facilities.
Evans Consoles is renowned for its ability to approach any project and provide a solution that is unique and customized to your facility.  We specialize in mission critical environments and understand the technical and ergonomic issues faced by these kinds of facilities.","Evans Consoles, Inc.",300,"500 - 1,000",Computer Hardware,true,2023-05-14T09:33:29.378Z,null,http://www.evansonline.com/,null,100%,$260M,100M - 200M,Royal,"[""CloudFlare"",""Google Tag Manager"",""HubSpot""]",null,1980
64601d258e116d3d1d0c1731,null,Alexandercity,null,null,null,2023-02-12,null,null,null,50,50,null,true,2023-05-14T09:33:38.932Z,null,http://www.alexandercityal.gov/,null,0%,$14,$14,Royal,[],null,null
64601d278e116d3d1d0c1732,8,Tucson Unified School District,active,(this is not an active page for TUSD),United States,2023-02-10,null,(this is not an active page for TUSD),Tucson Unified School District,6208,6208,Education Management,true,2023-05-14T09:39:36.937Z,null,http://www.tusd1.org/,null,2%,1370511,1M - 10M,Royal,"[""Google Tag Manager""]",null,1867
64601d298e116d3d1d0c1733,0,MESSER CUTTING SYSTEMS,active,"Messer Cutting Systems | 5,834 followers on LinkedIn | A global company that builds superior, industry leading, cutting machines and equipment at the forefront of technology. | At five production sites situated around the globe, over 900 employees manufacture thermal cutting machines to meet the highest standards in the metal plate processing industry.

Machines are deployed in all segments of thermal cutting industry they are the first step and most important in a modern manufacturing process.

Messer Precision Cutting Technology rest on four pillars:

•	Superior, industry leading CNC cutting machines and equipment at the forefront of technology",United States,2023-02-02,null,"Messer Cutting Systems | 5,834 followers on LinkedIn | A global company that builds superior, industry leading, cutting machines and equipment at the forefront of technology. | At five production sites situated around the globe, over 900 employees manufacture thermal cutting machines to meet the highest standards in the metal plate processing industry.

Machines are deployed in all segments of thermal cutting industry they are the first step and most important in a modern manufacturing process.

Messer Precision Cutting Technology rest on four pillars:

•	Superior, industry leading CNC cutting machines and equipment at the forefront of technology","Messer Cutting Systems, Inc.",227,200 - 500,Machinery,true,2023-05-14T09:33:46.165Z,43.19099,https://us.messer-cutting.com/,-88.08492,20%,$5M,10M - 50M,Royal,"[""CloudFlare"",""Google Tag Manager"",""MaxCDN"",""WordPress""]",null,1955
